protocol_id,branch_id,branch_name,attempt_name,dimension,proxy_expected_value,structured_runtime_value,difference_proxy_minus_structured_runtime,difference_status,proxy_use,runtime_use,claim_boundary
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,c56_bal_rf,underwater_stretch,0.4871820681,39,-38.5128179319,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,c56_plain_rf,underwater_stretch,0.4871820681,23,-22.5128179319,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,m48_bal_rf,underwater_stretch,0.4871820681,194,-193.512817932,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,m48_plain_rf,underwater_stretch,0.4871820681,51,-50.5128179319,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,u42_bal_rf,underwater_stretch,0.4871820681,313,-312.512817932,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,u42_plain_rf,underwater_stretch,0.4871820681,80,-79.5128179319,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,c56_bal_rf,lot_normalized_result,1008,0.193333333333,1007.80666667,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,c56_plain_rf,lot_normalized_result,1008,19.0987012987,988.901298701,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,m48_bal_rf,lot_normalized_result,1008,2.0880866426,1005.91191336,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,m48_plain_rf,lot_normalized_result,1008,10.0327137546,997.967286245,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,u42_bal_rf,lot_normalized_result,1008,0.268111455108,1007.73188854,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,u42_plain_rf,lot_normalized_result,1008,3.6782208589,1004.32177914,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,c56_bal_rf,spread_slippage_stress,-348.2,-73.55,-274.65,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,c56_plain_rf,spread_slippage_stress,-348.2,70.06,-418.26,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,m48_bal_rf,spread_slippage_stress,-348.2,-219.16,-129.04,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,m48_plain_rf,spread_slippage_stress,-348.2,0.88,-349.08,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,u42_bal_rf,spread_slippage_stress,-348.2,-314.34,-33.86,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,u42_plain_rf,spread_slippage_stress,-348.2,-206.09,-142.11,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,c56_bal_rf,session_hour_regime,-74.01,available_in_regime_direction_slice_matrix,,structured_runtime_available_proxy_aggregate_context_only,diagnostic_context_only_not_branch_forward_decision,branch_specific_diagnostic_materialized,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
